id,title,address,town,state,postcode,country,lat,lon,operator,status,num_connectors,connector_types,date_added
378870,Talking Cedar Restaurant - Tesla Supercharger,19770 Sargent Rd SW,Rochester,WA,98579,US,46.801303,-123.015145,Tesla (including non-tesla),Operational,1,NACS / Tesla Supercharger,2025-06-20 10:50:00+00:00
378843,"Buller Automotive, Inc",1901 E Bismarck Expy,Bismarck,ND,58504,US,46.79416,-100.76191,,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378832,City of Duluth Medical District Ramp #1,302 East 1st Street,Duluth,MN,55805,US,46.79053,-92.09494,ZEF Energy,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378831,34480 Port Superior Rd,34480 Port Superior Rd,Bayfield,WI,54814,US,46.7901,-90.8533,,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378813,City of Duluth L2 Lake Place Parking-Canal Park,218 Canal Park Drive,Duluth,MN,55802,US,46.78661,-92.09463,ZEF Energy,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378807,The Holiday Inn - Tesla Supercharger,200 West 1st Street,Duluth,MN,55802,US,46.784467,-92.10232,Tesla (including non-tesla),Operational,1,NACS / Tesla Supercharger,2025-06-20 10:50:00+00:00
378742,Lawrence Oil Fuel Station Washtucna,445 N. Main Street,Washtucna,WA,99371,US,46.756843,-118.30975,flo,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378726,PCEI Nature Center - Tesla Destination,1040  Rodeo Drive,Moscow,ID,83843,US,46.745064,-116.99076,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:50:00+00:00
378722,University Crossing Pullman,1490 Northeast North Fairway Drive,Pullman,WA,99163,US,46.741659,-117.149685,flo,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378721,"Menards Duluth 3074 (Duluth, MN)",503 N 50th Ave W,Duluth,MN,55807,US,46.74067,-92.15902,Electrify America,Operational,1,CCS (Type 1),2025-06-20 10:50:00+00:00
378696,Centralia Outlets - Tesla Supercharger,1200 Lum Rd,Centralia,WA,98531,US,46.729872,-122.977392,Tesla (including non-tesla),Operational,1,NACS / Tesla Supercharger,2025-06-20 10:50:00+00:00
378695,WSU Visitor Center,150 E Spring St,Pullman,WA,99163,US,46.729828,-117.17454,EV Connect,Operational,1,CCS (Type 1),2025-06-20 10:50:00+00:00
378689,Hotel Mccoy,455 South East Paradise St,Pullman,WA,99163,US,46.729,-117.17744,Red E Charge,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378678,WCEH Centralia,817 Harrison Avenue,Centralia,WA,98531,US,46.7252937,-122.9742834,EVCS,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378677,Shoalwater Bay Casino,4112 State Route 105,Grayland,WA,98590,US,46.7250165,-124.0206708,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378667,CENT COLLE EV CHARGER 1,600 Centralia College Boulevard,Centralia,WA,98531,US,46.714613,-122.963463,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378665,Woodgate Apartments,518 4th Street,Cloquet,MN,55720,US,46.71274,-92.45933,ZEF Energy,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378664,Providence - Centralia Hospital,914 S Scheuber Road,Centralia,WA,98531,US,46.712297,-122.985516,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378659,Ford Charge - Jess Ford of Pullman,2590 S Grand Ave,Pullman,WA,99163,US,46.71003329,-117.2002673,,Operational,1,CCS (Type 1),2025-06-20 10:50:00+00:00
378631,Yakima,51 Firing Center Rd,Yakima,WA,98901,US,46.677571,-120.479158,flo,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378627,CARON'S TAMC CARON'S TAMC 1,140 Academy St,Presque Isle,ME,04769,US,46.675086,-67.998529,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378621,Griffeth Honda,13 Main Street,Presque Isle,ME,04769,US,46.66819,-68.01222,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378616,Connell,211 South Columbia Avenue,Connell,WA,99326,US,46.659123,-118.861159,flo,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378602,Primrose Plaza II,512 South 1st Street,Selah,WA,98942,US,46.64480516380948,-120.5315509815076,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378589,"Target T1282 (Helena, MT)",3303 N Montana Ave,Helena,MT,59602,US,46.62099,-112.02073,Electrify America,Operational,1,CCS (Type 1),2025-06-20 10:50:00+00:00
378584,Super1 Foods - Tesla Supercharger,3120 Queen Anne Street,Helena,MT,59602,US,46.618175,-112.007589,Tesla (including non-tesla),Operational,1,NACS / Tesla Supercharger,2025-06-20 10:50:00+00:00
378574,Suds Hut Famous Chicken - Tesla Destination,2701  N Montana Ave,Helena,MT,59601,US,46.611606,-112.020319,,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378571,ESD PACKWOOD DCFC,13053 US-12,Packwood,WA,98361,US,46.6099,-121.669522,ChargePoint,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378564,CHEVYGMCEV1 DC1,1501 Cedar Street,Helena,MT,59601,US,46.606097,-112.01433,ChargePoint,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378559,Holiday Inn Downtown Yakima - Tesla Destination,802 E Yakima Ave,Yakima,WA,98901,US,46.604039,-120.494574,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:50:00+00:00
378557,3rd Street Parking,17 N 3rd St,Yakima,WA,98901,US,46.603762,-120.503347,,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378555,Women of Wisdom - Terraces at Summitview,3801 Summitview Ave,Yakima,WA,98902,US,46.6013333,-120.5604841,OpConnect,Planned For Future Date,2,CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378551,STARBUCKS STORE #2878 EV1,20 E Lyndale Ave,Helena,MT,59601,US,46.598394,-112.031142,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378544,Valley Nissan,1010 S 1st St,Yakima,WA,98901,US,46.590246,-120.500687,,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378535,Kwik Trip #110,1814 Lake Shore Dr W,Ashland,WI,54806,US,46.5819926,-90.9048639,,Operational,2,CCS (Type 1)|NACS / Tesla Supercharger,2025-06-20 10:50:00+00:00
378528,WDFW Region 3,1701 South 24th Avenue,Yakima,WA,98902,US,46.5740206,-120.5397233,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378527,Baker Road Cabin - Tesla Destination,288 Baker Rd,Randle,WA,98377,US,46.573332,-121.704176,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:50:00+00:00
378503,LC TRANSIT MORTON E-T 1,200 Westlake Avenue,Morton,WA,98356,US,46.552796,-122.277471,ChargePoint,Operational,2,CCS (Type 1)|NACS / Tesla Supercharger,2025-06-20 10:50:00+00:00
378502,"Meijer 302 - Marquette, MI",3630 US-41,Marquette,MI,49855,US,46.55273520000001,-87.47159599999999,EVGateway,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378491,Riverside Auto Sales of Marquette,3330 US Hwy 41,Marquette,MI,49855,US,46.55057047115589,-87.46217400331325,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378486,Fox Marquette Chevrolet,"2653 US 41,",Marquette,MI,49855,US,46.548806,-87.446619,EV Connect,Temporarily Unavailable,2,Type 1 (J1772)|CCS (Type 1),2025-06-20 10:50:00+00:00
378465,ESD RANDLE DCFC,9781 US-12,Randle,WA,98377,US,46.535837,-121.958914,ChargePoint,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378464,Fairfield Inn & Suites – Marquette,808 South Lakeshore Boulevard,Marquette,MI,49855,US,46.53495364222587,-87.39513918879544,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378444,Lochsa Lodge,115 Powell Rd,Powell,ID,59847,US,46.511,-114.718,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378427,City of Negaunee - 100 Tobin St,100 Tobin Street,Negaunee,MI,49866,US,46.49939,-87.61397,ZEF Energy,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378426,City of Negaunee - 205 Silver St,205 Silver Street,Negaunee,MI,49866,US,46.4986,-87.61137,ZEF Energy,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378375,MOOSE LAKE LEVEL 2,201 Arrowhead Ln,Moose Lake,MN,55767,US,46.45235,-92.76395,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378355,CLRWTR RVR CSNO STATION 2,17500 Nez Perce Rd,Lewiston,ID,83501,US,46.43671,-116.90742,ChargePoint,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378349,Port of Clarkston,757 Port Way,Clarkston,WA,99403,US,46.425404,-117.04866,EV Connect,Operational,1,CCS (Type 1),2025-06-20 10:50:00+00:00
378345,Lancer Lanes & Casino Clarkston - ULTRA,1250 Bridge Street,Clarkston,WA,99403,US,46.42016,-117.055684,flo,Operational,1,CCS (Type 1),2025-06-20 10:50:00+00:00
378337,ROGERS CDJR L3A ROGERS DODGE PL,1824 Main Street,Lewiston,ID,83501,US,46.416323,-117.006162,ChargePoint,Operational,1,CCS (Type 1),2025-06-20 10:50:00+00:00
378328,Munising City Hall,301 E Superior Street,Munising,MI,49862,US,46.409658,-86.651215,flo,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378321,CROW WING POWER CROW WING POWER,17330 MN-371,Brainerd,MN,56401,US,46.403138,-94.28037,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378314,Winco Foods - Tesla Supercharger,2001 17th St,Lewiston,ID,83501,US,46.400788,-117.007426,Tesla (including non-tesla),Operational,1,NACS / Tesla Supercharger,2025-06-20 10:50:00+00:00
378258,Novotny MN,7180 Novotny Road North,Baxter,MN,56425,US,46.37588390668431,-94.25188840590694,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378254,YNLCH YNLCH,580 Fort Road,Toppenish,WA,98948,US,46.373754,-120.339208,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378253,Doc's Sports Bar and Grill,88801 Warbler Lane,Sturgeon Lake,MN,55783,US,46.37283,-92.78792,ZEF Energy,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:50:00+00:00
378248,Astria Toppenish Hospital,502 W 4th Ave,Toppenish,WA,98948,US,46.370524,-120.316528,flo,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378247,"CircleK - Baxter, MN",15052 Dellwood Dr N,Baxter,MN,56425,US,46.36975,-94.24288,Circle K,Operational,1,CCS (Type 1),2025-06-20 10:50:00+00:00
378222,R & S Collision Center,506 4th Ave SE,Lamoure,ND,58458,US,46.35452,-98.28694,,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378213,LONG BEACH BOLSTAD5,244 Bolstad West,Long Beach,WA,98631,US,46.35143,-124.056989,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378205,LONG BEACH STATION 1,401 Oregon Ave S,Long Beach,WA,98631,US,46.349368,-124.053517,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378183,"Snowpeak Campfield, WA",5415 Sandridge Road,Long Beach,WA,98631,US,46.341854,-124.042771,Rivian Waypoints L2 Network,Operational,1,Type 1 (J1772),2025-06-20 10:50:00+00:00
378138,Blue Mountain Station - Tesla Destination,700 Artisan Wy,Dayton,WA,99328,US,46.31017,-117.99763,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:49:00+00:00
378109,Vision Ford Lincoln,1688 2 10 Dr,Wahpeton,ND,58075,US,46.285294,-96.623384,,Operational,1,CCS (Type 1),2025-06-20 10:49:00+00:00
378106,Service Foods,321 West Lincoln Avenue,Fergus Falls,MN,56537,US,46.28281,-96.07916,ZEF Energy,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
378104,Project Hawk,5802 N Capitol Ave,Pasco,WA,99301,US,46.2814932,-119.0862511,Noodoe EV,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
378095,Prairie Knights Casino & Resort - Tesla Destination,7932 ND-24,Cannon Ball,ND,58528,US,46.273124,-100.637439,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:49:00+00:00
378090,Hampton Inn Richland/Tri-Cities - Tesla Destination,486 Bradley Blvd,Richland,WA,99352,US,46.271849,-119.269167,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:49:00+00:00
378088,CircleK - Pasco,4823 Broadmoor Blvd,Pasco,WA,99301,US,46.27125,-119.22106,Circle K,Operational,1,CCS (Type 1),2025-06-20 10:49:00+00:00
378086,City of Waitsburg,128 Coppei Avenue,Waitsburg,WA,99361,US,46.2707488,-118.1532507,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
378073,WinCo Foods - Tesla Supercharger,111 Columbia Point Dr,Richland,WA,99352,US,46.264027,-119.265336,Tesla (including non-tesla),Operational,1,NACS / Tesla Supercharger,2025-06-20 10:49:00+00:00
378064,Pasco Fire Station 85,3624 Road 100,Pasco,WA,99301,US,46.2619615442859,-119.2199026025175,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
378057,Richland,2700 Duportail Street,Richland,WA,99352,US,46.25924,-119.30995,flo,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
378023,EV4Oregon - Starbucks Pasco,2411 W Court Street,Pasco,WA,99301,US,46.2418243,-119.1241826,OpConnect,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
378018,BFT1 SHOP MOBILE,1000 Columbia Park Trail,Richland,WA,99352,US,46.239529,-119.240834,ChargePoint,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
377993,Franklin PUD Energy Services,1411 W Clark,Pasco,WA,99301,US,46.229119,-119.106522,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377980,CAR CHARGE 1 STATION 7,1103 S. 20th Ave,Pasco,WA,99301,US,46.225299,-119.116976,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377976,CAR CHARGE 1 STATION 4,1103 S. 20th Ave,Pasco,WA,99301,US,46.224897,-119.117554,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377949,DOL KENNEWICK,3311 W Clearwater Ave,Kennewick,WA,99336,US,46.211227,-119.166811,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377937,Friends Corner Burbank,773 Kohler Road,Burbank,WA,99323,US,46.203247,-119.012593,flo,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377935,Hotel Cathlamet Rear Parking Lot,69 Main Street,Cathlamet,WA,98612,US,46.2025755,-123.3841695,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377931,MGMT GRP 10 WEST,7960 West 10th Avenue,Kennewick,WA,99336,US,46.200106,-119.224826,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377918,HOME BASE MTV HOME BASE 1,42105 Telemark Road,Cable,WI,54821,US,46.19169,-91.2498,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377914,Bowline Hotel,1 9th St,Astoria,OR,97103,US,46.19091,-123.83416,,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377913,WCEH Astoria,900 Marine Dr,Astoria,OR,97103,US,46.189858,-123.833071,EVCS,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
377908,Fort George Brewery & Public House (Series),1483 Duane Street,Astoria,OR,97103,US,46.18837,-123.82746,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377907,"Astoria, OR",55 Basin St,Astoria,OR,67103,US,46.188165,-123.852266,Rivian Adventure Network,Operational,1,CCS (Type 1),2025-06-20 10:49:00+00:00
377900,Clatsop Community College,1651 Lexington Ave,Astoria,OR,97103,US,46.182997,-123.824372,EV Connect,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
377893,Kennewick,2901 Southridge Blvd,Kennewick,WA,99338,US,46.179979,-119.188248,flo,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377889,Bowman Lodge & Convention Center - Tesla Destination,207 US-12,Bowman,ND,58623,US,46.176268,-103.399401,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:49:00+00:00
377862,"Fred Meyer 218 (Warrenton, OR)",695 S Highway 101,Warrenton,OR,97146,US,46.16189,-123.90215,Electrify America,Operational,1,CCS (Type 1),2025-06-20 10:49:00+00:00
377852,YORK TOYOTA YORKS MONUMENT,315 North St,Houlton,ME,04730,US,46.146976,-67.83993,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377850,Astoria Ford,1809 SE Ensign Ln,Warrenton,OR,97146,US,46.14525,-123.913538,EV Connect,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377849,ASTORIA FORD WEST CHARGER,1809 Southeast Ensign Lane,Warrenton,OR,97146,US,46.144382,-123.913945,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377847,Panera Bread - Tesla Supercharger,207 Three Rivers Drive,Kelso,WA,98626,US,46.143261,-122.898533,Tesla (including non-tesla),Operational,1,NACS / Tesla Supercharger,2025-06-20 10:49:00+00:00
377831,Cowlitz PUD Main Office,961 12th avenue,Longview,WA,98632,US,46.1315296,-122.9358643,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377809,Bud Clary Ford,700 7th Ave,Longview,WA,98632,US,46.125522,-122.929529,,Operational,1,CCS (Type 1),2025-06-20 10:49:00+00:00
377767,PORT OFFICE ADMINREARSOUTH,10 International Way,Longview,WA,98632,US,46.107135,-122.941812,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377748,Crystal Fresh Market and Ace Hardware,1363 US-2,Crystal Falls,MI,49920,US,46.09757131769,-88.3547621415,Red E Charge,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
377744,Public Parking - Crystal Falls,440 Marquette Ave,Crystal Falls,MI,49920,US,46.09574962,-88.33315245,Red E Charge,Operational,1,CCS (Type 1),2025-06-20 10:49:00+00:00
377733,CPUD CC RIDER DCFC,207 W B St,Rainier,OR,97048,US,46.089751,-122.93766,ChargePoint,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
377720,Sitting Bull College - Entrepreneurial Center,9299 North Dakota 24,Fort Yates,ND,58538,US,46.08527,-100.67473,ZEF Energy,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377714,Columbia REA,2929 Melrose St.,Walla Walla,WA,99362,US,46.081031,-118.284393,flo,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
377692,Whitman College,147 South Park Street,Walla Walla,WA,99362,US,46.0705799,-118.3306351,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377690,Whitman College - Tesla Destination,345 Boyer Ave,Walla Walla,WA,99362,US,46.06843,-118.330297,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:49:00+00:00
377679,Providence St. Mary Medical Center - Walla Walla,401 W Poplar St,Walla Walla,WA,99362,US,46.062597,-118.34231,,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377658,WDVA WWVH2,92 Wainwright Drive,Walla Walla,WA,99362,US,46.05314,-118.354114,ChargePoint,Operational,2,CCS (Type 1)|NACS / Tesla Supercharger,2025-06-20 10:49:00+00:00
377612,City Hall,625 S College Ave,College Place,WA,99324,US,46.0427838,-118.3869759,Blink Charging,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377565,Isenhower Cellars - Tesla Destination,3471 Pranger Rd,Walla Walla,WA,99362,US,46.022906,-118.360066,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:49:00+00:00
377564,A Room With a View - Tesla Destination,28 Roland Ct,Walla Walla,WA,99362,US,46.022244,-118.410638,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:49:00+00:00
377552,Doubleback Winery - Tesla Destination,3853 Powerline Rd,Walla Walla,WA,99362,US,46.014123,-118.310165,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:49:00+00:00
377532,Seaside Factory Outlet Center - Tesla Supercharger,1111 N Roosevelt Dr.,Seaside,OR,97138,US,46.00101,-123.91683,Tesla (including non-tesla),Operational,1,NACS / Tesla Supercharger,2025-06-20 10:49:00+00:00
377531,Jump River Electric Cooperative,13895 County Highway B,Hayward,WI,54843,US,45.99649,-91.38818,ZEF Energy,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377530,SEAGROVE 6B,1135 Broadway St,Seaside,OR,97138,US,45.99288,-123.918017,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377529,Seaside Park and Pay LLC,420 A avenue,Seaside,OR,97138,US,45.992765,-123.926051,flo,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377522,Best Western Plus Butte Plaza Inn - Tesla Supercharger,2900 Harrison Ave.,Butte,MT,59701,US,45.981226,-112.507161,Tesla (including non-tesla),Operational,1,NACS / Tesla Supercharger,2025-06-20 10:49:00+00:00
377511,City Of Little Falls,NaN null Dewey Parkway,Little Falls,MN,56345,US,45.97396,-94.36432,ZEF Energy,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
377446,CRPUD DEER ISLAND L2,64001 Columbia River Hwy,Deer Island,OR,97054,US,45.924725,-122.836774,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377412,Prime Bar  Family Dining,null N7294 Service Road,Trego,WI,54888,US,45.8994,-91.82693,ZEF Energy,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:49:00+00:00
377403,Melody Beach Cottages,1421 Business Loop 75,St Ignace,MI,49781,US,45.89758049,-84.73500183,,Operational,1,Type 1 (J1772),2025-06-20 10:49:00+00:00
377349,Tolovana Inn - Tesla Destination,3400 S Hemlock St,Tolovana Park,OR,97110,US,45.87202,-123.960824,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:48:00+00:00
377347,Juettner Motors,1900 Broadway St,Alexandria,MN,56308,US,45.869863,-95.379281,,Operational,1,CCS (Type 1),2025-06-20 10:48:00+00:00
377341,CRPUD ST HELENS DC1,260 S 2nd St,St. Helens,OR,97051,US,45.862833,-122.798995,ChargePoint,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:48:00+00:00
377312,ILANI COWLITZ 1,1 Cowlitz Way,Ridgefield,WA,98642,US,45.852508,-122.708365,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:48:00+00:00
377309,ILANI STATION 3,1 Cowlitz Way,Ridgefield,WA,98642,US,45.852356,-122.708312,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:48:00+00:00
377307,ILANI STATION 2,1 Cowlitz Way,Ridgefield,WA,98642,US,45.852238,-122.708784,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:48:00+00:00
377295,"Alexandria, MN - Tesla Supercharger",4404 MN-29,Alexandria,MN,56308,US,45.850438,-95.38895,Tesla (including non-tesla),Operational,2,CCS (Type 1)|NACS / Tesla Supercharger,2025-06-20 10:48:00+00:00
377290,VOLVO CAR USA HERMISTON DC1,1235 N 1st St,Hermiston,OR,97838,US,45.849191,-119.290621,ChargePoint,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:48:00+00:00
377289,2250 Gable Rd,2250 Gable Rd,St. Helens,OR,97051,US,45.84898,-122.82803,Loop,Operational,1,Type 1 (J1772),2025-06-20 10:48:00+00:00
377274,"CircleK - Alexandria, MN",5310 Highway 29 S,Alexandria,MN,56308,US,45.84171,-95.38932,Circle K,Operational,1,CCS (Type 1),2025-06-20 10:48:00+00:00
377271,SAGE Center - Tesla Supercharger,101  Olson Road,Boardman,OR,97818,US,45.841281,-119.683202,Tesla (including non-tesla),Operational,2,CCS (Type 1)|NACS / Tesla Supercharger,2025-06-20 10:48:00+00:00
377254,Diamond Buick GMC of Alexandria,5803 State Highway 29 S,Alexandria,MN,56308,US,45.83521190755044,-95.3866599013519,,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:48:00+00:00
377244,Barron Electric Cooperative - Spooner Office,1550 Paulson Drive,Spooner,WI,54801,US,45.82972,-91.86899,ZEF Energy,Operational,1,Type 1 (J1772),2025-06-20 10:48:00+00:00
377243,CRPUD SCAPPOOSEBAYLV2,57420 Old Portland Rd,Warren,OR,97053,US,45.829314,-122.838589,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:48:00+00:00
377231,Townhouse Cafe - Goldendale,1040 E Broadway Street,Goldendale,WA,98620,US,45.825623,-120.805512,flo,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:48:00+00:00
377225,Pine City DCFC,800 Main Street South,Pine City,MN,55063,US,45.82084,-92.96937,ZEF Energy,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:48:00+00:00
377215,WCEH Ridgefield,"6370 N 1st Circle,",Ridgefield,WA,98642,US,45.8176127,-122.683566,EVCS,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:48:00+00:00
377209,Fourwinds Market - DCFC,7389 Airport Road,Siren,WI,54872,US,45.814796588048,-92.3692240610235,Blink Charging,Operational,1,CCS (Type 1),2025-06-20 10:48:00+00:00
377204,AMZ PDX138B,957 E Penney Ave,Hermiston,OR,97838,US,45.813228,-119.27167,ChargePoint,Operational,1,Type 1 (J1772),2025-06-20 10:48:00+00:00
377191,Three Lakes Winery - Tesla Destination,6971 Gogebic St,Three Lakes,WI,54562,US,45.796214,-89.170408,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:48:00+00:00
377176,NORWAY MI DC FAST EV 1,615 Main St,Norway,MI,49870,US,45.786255,-87.907667,ChargePoint,Operational,2,CHAdeMO|CCS (Type 1),2025-06-20 10:48:00+00:00
377161,Enel X - Chevron Parking Lot,507 E Main St,Battle Ground,WA,98604,US,45.78079337,-122.5315899,,Operational,1,Type 1 (J1772),2025-06-20 10:48:00+00:00
377160,Mackinaw City Marina - Tesla Destination,107 S Huron Ave,Mackinaw City,MI,49701,US,45.780769,-84.725256,Tesla (Tesla-only charging),Operational,1,Tesla (Model S/X),2025-06-20 10:48:00+00:00
377106,Midwest EV Recharging,640 10th Avenue Southeast,Milaca,MN,56353,US,45.75674,-93.63217,ZEF Energy,Operational,3,Type 1 (J1772)|CHAdeMO|CCS (Type 1),2025-06-20 10:48:00+00:00
